IRI,parentId,id,title_cs,title_en,definition_cs,definition_en
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10603,10600,10603,Genetika a dědičnost,Genetics and heredity ,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10604,10600,10604,Reprodukční biologie,Reproductive biology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10605,10600,10605,Vývojová biologie,Developmental biology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10606,10600,10606,Mikrobiologie,Microbiology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10607,10600,10607,Virologie,Virology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10608,10600,10608,Biochemie a molekulární biologie,Biochemistry and molecular biology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10609,10600,10609,Biochemické výzkumné metody,Biochemical research methods,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10610,10600,10610,Biofyzika,Biophysics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10611,10600,10611,Botanika,"Plant sciences, botany",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10612,10600,10612,Mykologie,Mycology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10613,10600,10613,Zoologie,Zoology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10614,10600,10614,Behaviorální biologie,Behavioral sciences biology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10615,10600,10615,Ornitologie,Ornithology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10616,10600,10616,Entomologie,Entomology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10617,10600,10617,"Mořská biologie, sladkovodní biologie, limnologie","Marine biology, freshwater biology, limnology",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10618,10600,10618,Ekologie,Ecology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10619,10600,10619,Ochrana biodiverzity,Biodiversity conservation,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10600/10620,10600,10620,Ostatní biologické vědy,Other biological topics,,
